论卢梭《爱弥儿》中的少年期教育思想及其意义,"卢梭是十八世纪法国启蒙运动的思想家之一,民主主义者,作家和教育思想家.在其著作《爱弥儿》中以自然教育为主要教育理念,其中少年期的教育涉及儿童的职业选择、身体...",2016,万方,http://xueshu.baidu.com/s?wd=paperuri%3A%2846216ef235a7f48da89af3619ab3eb0b%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%AE%BA%E5%8D%A2%E6%A2%AD%E3%80%8A%E7%88%B1%E5%BC%A5%E5%84%BF%E3%80%8B%E4%B8%AD%E7%9A%84%E5%B0%91%E5%B9%B4%E6%9C%9F%E6%95%99%E8%82%B2%E6%80%9D%E6%83%B3%E5%8F%8A%E5%85%B6%E6%84%8F%E4%B9%89&sc_us=13451233365054716447&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
教师生成性教学思维的养成 ——基于教学思维范式的转换,"思维方式转变的内在机制,即思维冲突——教学理论启蒙——教学实践反思,在此过程...孙飞飞陕西师范大学教育学院《潍坊工程职业学院学报》...",2016,万方/知网/维普/道客巴巴(账号登陆免费),http://xueshu.baidu.com/s?wd=paperuri%3A%283e62aadb00851cec7ddfc266049486af%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%95%99%E5%B8%88%E7%94%9F%E6%88%90%E6%80%A7%E6%95%99%E5%AD%A6%E6%80%9D%E7%BB%B4%E7%9A%84%E5%85%BB%E6%88%90%20%E2%80%94%E2%80%94%E5%9F%BA%E4%BA%8E%E6%95%99%E5%AD%A6%E6%80%9D%E7%BB%B4%E8%8C%83%E5%BC%8F%E7%9A%84%E8%BD%AC%E6%8D%A2&sc_us=4099742304273459623&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
构建学前教育钢琴启蒙教学的思维模式——益智游戏课堂操练,构建学前教育钢琴启蒙教学的思维模式——益智游戏课堂操练 智力创新游戏操练钢琴...彭霞咸宁职业教育集团学校《明日风尚》...,2016,知网,http://xueshu.baidu.com/s?wd=paperuri%3A%281055065c2cda3b45547ab94252577217%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%9E%84%E5%BB%BA%E5%AD%A6%E5%89%8D%E6%95%99%E8%82%B2%E9%92%A2%E7%90%B4%E5%90%AF%E8%92%99%E6%95%99%E5%AD%A6%E7%9A%84%E6%80%9D%E7%BB%B4%E6%A8%A1%E5%BC%8F%E2%80%94%E2%80%94%E7%9B%8A%E6%99%BA%E6%B8%B8%E6%88%8F%E8%AF%BE%E5%A0%82%E6%93%8D%E7%BB%83&sc_us=306548080655813382&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
幼儿教育几点看法浅谈,"幼教工作者既是孩子的教育者、启蒙者,又是孩子的严父慈母,更是他们熟悉世界的...如何扮演好这一系列角色,是幼教工作者职业道路上的重中之重。只有做好了这些,...",2016,万方/道客巴巴(账号登陆免费),http://xueshu.baidu.com/s?wd=paperuri%3A%284198278109aa912792d544e506ad14c3%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%B9%BC%E5%84%BF%E6%95%99%E8%82%B2%E5%87%A0%E7%82%B9%E7%9C%8B%E6%B3%95%E6%B5%85%E8%B0%88&sc_us=15542103944177261182&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
常生龙:未来教育发展的六大趋向,"未来的教育,有越来越多的课程是由社区、专家等组成的志愿者团队来实施的;未来的学习,在突出个别化学习的同时,更强调同伴互助;未来的学生,更加关注职业启蒙和职业...",2016,维普,http://xueshu.baidu.com/s?wd=paperuri%3A%284607dbcd0f0a64b073bfd47ecc42a1c1%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%B8%B8%E7%94%9F%E9%BE%99%3A%E6%9C%AA%E6%9D%A5%E6%95%99%E8%82%B2%E5%8F%91%E5%B1%95%E7%9A%84%E5%85%AD%E5%A4%A7%E8%B6%8B%E5%90%91&sc_us=8292616369269755609&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
我的人生启蒙教师黄炎培,"黄炎培;毕业;奖学金;学生;郭才;中华职业教育社;蜂巢;实习;大公职业学校;中华职业学校... 我的人生启蒙教师黄炎培  2015年07月30日 11:14 来源:人民政协报 作者:郭慎...主科都在95分以上,无缺席、迟到和早退,操行甲等,获得中华职业教育社“问渔...",,cssn.cn,http://xueshu.baidu.com/s?wd=paperuri%3A%283aab4275d8d7b16b28fd36425e9bf9c1%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%88%91%E7%9A%84%E4%BA%BA%E7%94%9F%E5%90%AF%E8%92%99%E6%95%99%E5%B8%88%E9%BB%84%E7%82%8E%E5%9F%B9&sc_us=3779337514925702479&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
英语教育在中国 : 历史与现状= English languageeducation in China:past and present : 英文,"书中使用大量翔实的资料、生动的实例,从不同的角度,对我国英语教育启蒙、发展、壮大的曲折而复杂的历史脉络,做出了系统的描述和富有深度的分析总结。该书从英语学科的课程设置、教材编写、教法研究、教育评价、教师发展、职业教育、教育技术、教育研究...",,bookask.com,http://xueshu.baidu.com/s?wd=paperuri%3A%280e453aa5de039352136baade6dc99d7f%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%8B%B1%E8%AF%AD%E6%95%99%E8%82%B2%E5%9C%A8%E4%B8%AD%E5%9B%BD%20%3A%20%E5%8E%86%E5%8F%B2%E4%B8%8E%E7%8E%B0%E7%8A%B6%3D%20English%20languageeducation%20in%20China%3Apast%20and%20present%20%3A%20%E8%8B%B1%E6%96%87&sc_us=4967803301969865898&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
儿童钢琴启蒙教学的策略,以下谈谈对儿童钢琴启蒙教学的一点看法。向颖浙江艺术职业学院《中小学音乐教育》...,2015,维普/知网/道客巴巴(账号登陆免费),http://xueshu.baidu.com/s?wd=paperuri%3A%28c3c77cea7f3e3cf00b108aca44563058%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%84%BF%E7%AB%A5%E9%92%A2%E7%90%B4%E5%90%AF%E8%92%99%E6%95%99%E5%AD%A6%E7%9A%84%E7%AD%96%E7%95%A5&sc_us=11052522381123109818&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
论启蒙读物对提升学前教育专业学生专业素养的影响,幼儿教师;启蒙读物;教师综合素质;幼儿身心发展;教育大计;千家诗;文化知识教育;七...何英鹰潭职业技术学院现代语文(教学研究)...,2015,知网/万方/维普/cache.enaea.edu.cn(全网免费下载)/enaea.edu.cn(全网免费下载)爱学术(全网免费下载)jinyueya.com,http://xueshu.baidu.com/s?wd=paperuri%3A%2833d94cb6f8c88d3a29d1f2060f9b82da%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%AE%BA%E5%90%AF%E8%92%99%E8%AF%BB%E7%89%A9%E5%AF%B9%E6%8F%90%E5%8D%87%E5%AD%A6%E5%89%8D%E6%95%99%E8%82%B2%E4%B8%93%E4%B8%9A%E5%AD%A6%E7%94%9F%E4%B8%93%E4%B8%9A%E7%B4%A0%E5%85%BB%E7%9A%84%E5%BD%B1%E5%93%8D&sc_us=4348347030778440205&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
构建创客时代女大学生创业启蒙课《女书咖啡》,"创业启蒙课传承湖湘女性文化,《女书文化概论》课程版本亟需升级。创客时代弘扬创客...周红金湖南女子职业大学《创新与创业教育》...",2015,知网/万方/维普/百度文库(账号登陆免费)/道客巴巴(账号登陆免费)airitilibrary.com,http://xueshu.baidu.com/s?wd=paperuri%3A%282651f31455b6b2d161353917e71a8694%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%9E%84%E5%BB%BA%E5%88%9B%E5%AE%A2%E6%97%B6%E4%BB%A3%E5%A5%B3%E5%A4%A7%E5%AD%A6%E7%94%9F%E5%88%9B%E4%B8%9A%E5%90%AF%E8%92%99%E8%AF%BE%E3%80%8A%E5%A5%B3%E4%B9%A6%E5%92%96%E5%95%A1%E3%80%8B&sc_us=3649432402199880879&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
怎样选择孩子学习美术的启蒙老师?,"启蒙老师职业训练教师专业水平指导教师教育指导幼儿心理青少年宫内蒙古赤峰市摘要: 家长问:怎样选择孩子学习美术的启蒙老师?答:孩子初学美术,教师的选择非常关键。...",2014,维普/知网/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%288bd95c4954901c55337fae0153c2438d%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%80%8E%E6%A0%B7%E9%80%89%E6%8B%A9%E5%AD%A9%E5%AD%90%E5%AD%A6%E4%B9%A0%E7%BE%8E%E6%9C%AF%E7%9A%84%E5%90%AF%E8%92%99%E8%80%81%E5%B8%88%3F&sc_us=8190225697057693746&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
国际理解教育视野下的儿童职业意识渗透研究,"国际理解教育合作责任职业伴随人的一生,职业意识的 形成是一个连续、动态的过程,...三门职业启蒙课程,让学生通过角色扮演、小组协作等多元方式体验城市里的职业,了...",2014,维普/知网/百度文库(账号登陆免费)/道客巴巴(账号登陆免费)/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28e858053acec12737e83025b24377c7ed%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%9B%BD%E9%99%85%E7%90%86%E8%A7%A3%E6%95%99%E8%82%B2%E8%A7%86%E9%87%8E%E4%B8%8B%E7%9A%84%E5%84%BF%E7%AB%A5%E8%81%8C%E4%B8%9A%E6%84%8F%E8%AF%86%E6%B8%97%E9%80%8F%E7%A0%94%E7%A9%B6&sc_us=1739708537336785360&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
教师应多一点人生--也谈教师的专业发展,"由于来之不易,也就格外热爱,教育是社会中创新色彩最浓的职业,是启蒙尊严觉醒的运动,是改造生命塑造个性的工程,教师是研究者和创造者的角色。陈仁重庆万州外国语...",2014,万方/维普/百度文库(账号登陆免费)/道客巴巴(账号登陆免费),http://xueshu.baidu.com/s?wd=paperuri%3A%28fcaf4bc39c5db0ef6c8068a8669d140d%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%95%99%E5%B8%88%E5%BA%94%E5%A4%9A%E4%B8%80%E7%82%B9%E4%BA%BA%E7%94%9F--%E4%B9%9F%E8%B0%88%E6%95%99%E5%B8%88%E7%9A%84%E4%B8%93%E4%B8%9A%E5%8F%91%E5%B1%95&sc_us=15201559091938484261&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
马克思的启蒙思想对青年职业选择的借鉴,本文着重讨论毕业生从马克思的启蒙思想中得到哪些对自己职业发展的有益借鉴。doi:10.3969/j.issn.2095-6711.2014.05.037王悦当代教育实践与教学研究(电子刊)...,2014,维普/万方,http://xueshu.baidu.com/s?wd=paperuri%3A%2885a298bba204ef1addb1a4eb44237d89%29&filter=sc_long_sign&sc_ks_para=q%3D%E9%A9%AC%E5%85%8B%E6%80%9D%E7%9A%84%E5%90%AF%E8%92%99%E6%80%9D%E6%83%B3%E5%AF%B9%E9%9D%92%E5%B9%B4%E8%81%8C%E4%B8%9A%E9%80%89%E6%8B%A9%E7%9A%84%E5%80%9F%E9%89%B4&sc_us=5747509549403202545&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
适应社会需求的学前教育专业学生手工教学的培养,"应该从启蒙教育做起.这对于教师的要求就提高了,因此,适应社会需求学前教育专业...孙燕妮旅顺职业教育中心美术组新课程·中旬...",2013,知网/万方/百度文库(账号登陆免费),http://xueshu.baidu.com/s?wd=paperuri%3A%287b1402db20f9f44ae985261c4485220f%29&filter=sc_long_sign&sc_ks_para=q%3D%E9%80%82%E5%BA%94%E7%A4%BE%E4%BC%9A%E9%9C%80%E6%B1%82%E7%9A%84%E5%AD%A6%E5%89%8D%E6%95%99%E8%82%B2%E4%B8%93%E4%B8%9A%E5%AD%A6%E7%94%9F%E6%89%8B%E5%B7%A5%E6%95%99%E5%AD%A6%E7%9A%84%E5%9F%B9%E5%85%BB&sc_us=15176874553996593246&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
成长DIY: 大学生职业生涯规划自助手册,"成长DIY本书定位为大学新生的生涯启蒙读物,帮助大学生进行自助式职业生涯规划,是课堂的延伸,生涯成长档案的记录手册。现代教育出版社缪劲翔...",2012,bookask.com,http://xueshu.baidu.com/s?wd=paperuri%3A%28d53f6399155ab4b463499b3ba466f8da%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%88%90%E9%95%BFDIY%3A%20%E5%A4%A7%E5%AD%A6%E7%94%9F%E8%81%8C%E4%B8%9A%E7%94%9F%E6%B6%AF%E8%A7%84%E5%88%92%E8%87%AA%E5%8A%A9%E6%89%8B%E5%86%8C&sc_us=11093648717796061153&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
论卢梭儿童教育观对我国数学教育的启示,"摘要: 卢梭是18世纪著名的启蒙思想家和教育思想家,在那个新旧思想碰撞的时代里,...张国庆辽宁机电职业技术学院《成功:教育》...",2011,维普/知网/jinyueya.com/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28351dffd8e86d2b4469bbf121a7834457%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%AE%BA%E5%8D%A2%E6%A2%AD%E5%84%BF%E7%AB%A5%E6%95%99%E8%82%B2%E8%A7%82%E5%AF%B9%E6%88%91%E5%9B%BD%E6%95%B0%E5%AD%A6%E6%95%99%E8%82%B2%E7%9A%84%E5%90%AF%E7%A4%BA&sc_us=157156361642207338&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
早期职业启蒙:素质教育加强版?,"摘要: 据《人生设计在童年》一书中介绍,美国联邦政府有一个国家职业信息协调委员会(NOICC),由教育部,劳工部,商务部,农业部,国防部的9位副部长和署长的强大阵容组成。",2009,维普/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28fdf542ca22a575e31dcb9bc5d5d9a6d9%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%97%A9%E6%9C%9F%E8%81%8C%E4%B8%9A%E5%90%AF%E8%92%99%3A%E7%B4%A0%E8%B4%A8%E6%95%99%E8%82%B2%E5%8A%A0%E5%BC%BA%E7%89%88%3F&sc_us=12784631994361166327&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
《中国改革》教育是一个好东西,"受教育者摘要:教育是中性的,教育可以启蒙人,也可以蒙蔽人。我这里说的“教育...《教育与职业》...",2009,维普/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28b4adc11e60b8ee2a08d5f992d495f79b%29&filter=sc_long_sign&sc_ks_para=q%3D%E3%80%8A%E4%B8%AD%E5%9B%BD%E6%94%B9%E9%9D%A9%E3%80%8B%E6%95%99%E8%82%B2%E6%98%AF%E4%B8%80%E4%B8%AA%E5%A5%BD%E4%B8%9C%E8%A5%BF&sc_us=15631464763134414110&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
栋梁始于培基——刘伯承的启蒙先生,"启蒙教育《三国演义》革命活动屡试不第运筹帷幄石达开部打富济贫正太平天国失败以后,一些革命 将士流落到了四川开县民间,以各种职业为掩护,秘密传播反清思想,积极...",1997,知网/维普/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%2846dac5c15c09fd0a57b939d8819d52ef%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%A0%8B%E6%A2%81%E5%A7%8B%E4%BA%8E%E5%9F%B9%E5%9F%BA%E2%80%94%E2%80%94%E5%88%98%E4%BC%AF%E6%89%BF%E7%9A%84%E5%90%AF%E8%92%99%E5%85%88%E7%94%9F&sc_us=922322421716419786&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
浅谈幼儿教师的素质,"幼儿教育自身素质优秀人才分辨能力心理品质主要任务幼儿园社会素质正 幼儿缺乏独立性,分辨能力差,模仿力强,对成人的依赖性较大。他们性格、品德的陶冶,智力的启蒙,...",1994,维普/知网/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%284a7c8cfbd4e7dc65608ef07d1578cd84%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%B5%85%E8%B0%88%E5%B9%BC%E5%84%BF%E6%95%99%E5%B8%88%E7%9A%84%E7%B4%A0%E8%B4%A8&sc_us=13201445659649624230&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
职业人生与就业指导,"高职院校实际,分六个学期完成教学,使学生在校期间能够接受一个完整的指导教育过程...即按照“职业目标(启蒙与生涯规划)→实现目标所具备的道德修养→实现目标所需...",2007,超星电子图书/bookask.com,http://xueshu.baidu.com/s?wd=paperuri%3A%2876b965b3cf12dcceed66e62e1410c48f%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%81%8C%E4%B8%9A%E4%BA%BA%E7%94%9F%E4%B8%8E%E5%B0%B1%E4%B8%9A%E6%8C%87%E5%AF%BC&sc_us=18067159941335708314&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
何谓“为学术而学术”——纯学术观的类型学考察,"自由教育学术自由为学术而学术本文认为,纯学术观的两个源头分别是古希腊和启蒙...为学术而学术作为一种独特的学术人的职业伦理,它强调的是""科学动机""的非功利性...",2007,知网/万方/维普/道客巴巴(账号登陆免费)/爱学术(全网免费下载)oaj.pku.edu.cnericdata.com,http://xueshu.baidu.com/s?wd=paperuri%3A%28ce7a6d684055db1394fee7afc42ddb08%29&filter=sc_long_sign&sc_ks_para=q%3D%E4%BD%95%E8%B0%93%E2%80%9C%E4%B8%BA%E5%AD%A6%E6%9C%AF%E8%80%8C%E5%AD%A6%E6%9C%AF%E2%80%9D%E2%80%94%E2%80%94%E7%BA%AF%E5%AD%A6%E6%9C%AF%E8%A7%82%E7%9A%84%E7%B1%BB%E5%9E%8B%E5%AD%A6%E8%80%83%E5%AF%9F&sc_us=13560925012477780313&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
“知识引进运动”的终结,"我们处在一个时代的终点,这一点是无法在科学上证明的。某人感觉到这一点,某人则没有察觉到。... 李泽厚在《启蒙与救亡的双重变奏》一文中指出:“五四运动包含两...",2006,journal.chinalawin...,http://xueshu.baidu.com/s?wd=paperuri%3A%28750bc8021a4c7239273a4e0b6c3f631d%29&filter=sc_long_sign&sc_ks_para=q%3D%E2%80%9C%E7%9F%A5%E8%AF%86%E5%BC%95%E8%BF%9B%E8%BF%90%E5%8A%A8%E2%80%9D%E7%9A%84%E7%BB%88%E7%BB%93&sc_us=11528264265017697445&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
科学启蒙:一个百年的主题,"摘　要:  “五四”新文化运动是中国科学体制化的起点,表现为科学社团的产生、科学出版物的创办、科学教育的专门化和职业化及科技知识分子社会角色的形成。由于“五...",1999,知网/维普/道客巴巴(账号登陆免费)/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%285b2c501fbcaf37dfba2bd2ca63b77d60%29&filter=sc_long_sign&sc_ks_para=q%3D%E7%A7%91%E5%AD%A6%E5%90%AF%E8%92%99%3A%E4%B8%80%E4%B8%AA%E7%99%BE%E5%B9%B4%E7%9A%84%E4%B8%BB%E9%A2%98&sc_us=11970856768728623386&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
评梁启超论教育的首要任务在教人学做人,"摘要: 梁启超是中国近代杰出启蒙思想家和教育家,在他的教育思想和教育实践中,把...董方奎. 评梁启超论教育的首要任务在教人学做人[J]. 荆门职业技术学院学报...",2006,维普/知网/万方/道客巴巴(账号登陆免费)/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28617730b254ac278a2657065222f9b654%29&filter=sc_long_sign&sc_ks_para=q%3D%E8%AF%84%E6%A2%81%E5%90%AF%E8%B6%85%E8%AE%BA%E6%95%99%E8%82%B2%E7%9A%84%E9%A6%96%E8%A6%81%E4%BB%BB%E5%8A%A1%E5%9C%A8%E6%95%99%E4%BA%BA%E5%AD%A6%E5%81%9A%E4%BA%BA&sc_us=1688904980774020056&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
颜元教育思想及其现代启示,"生于明崇祯八年,卒于清康熙43年,是我国明末清初早期启蒙思想家和杰出的教育家...河北软件职业技术学院社科系《教学与管理》刘永艳,甄金辉.颜元教育思想及其现代...",2007,万方/知网/维普/豆丁网(账号登陆免费)/道客巴巴(账号登陆免费)爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%2886635f434736323e60885bfc87b11da7%29&filter=sc_long_sign&sc_ks_para=q%3D%E9%A2%9C%E5%85%83%E6%95%99%E8%82%B2%E6%80%9D%E6%83%B3%E5%8F%8A%E5%85%B6%E7%8E%B0%E4%BB%A3%E5%90%AF%E7%A4%BA&sc_us=6287215187023397651&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
法学工匠的角色定位,"当下的中国,依法治国已成为广大人民治理国家的基本方略,社会迫切需要一大批品行端正、精益求精、技艺娴熟的法学工匠。目前在法学界特别是法理学界,还存在着崇拜大...",2010,journal.chinalawin.../道客巴巴(账号登陆免费)/豆丁网(账号登陆免费),http://xueshu.baidu.com/s?wd=paperuri%3A%28c73b4e626eb0b891e768415b63797576%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%B3%95%E5%AD%A6%E5%B7%A5%E5%8C%A0%E7%9A%84%E8%A7%92%E8%89%B2%E5%AE%9A%E4%BD%8D&sc_us=10733918392781312247&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
波兹曼媒介技术思想研究,"本文对波兹曼的思想来源进行了梳理,追溯了波兹曼的职业教育背景和所处的时代背景,分析了他的思想是如何受到现代和后现代思想的影响,并在启蒙运动的理性主义和媒介...",2013,知网,http://xueshu.baidu.com/s?wd=paperuri%3A%28c1edf9cc86a13fafcaea65918dbd2239%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%B3%A2%E5%85%B9%E6%9B%BC%E5%AA%92%E4%BB%8B%E6%8A%80%E6%9C%AF%E6%80%9D%E6%83%B3%E7%A0%94%E7%A9%B6&sc_us=13028077288954641217&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
恩师朱效文,"朱效文先生,是我文学的启蒙者、扶持者和领路人,之于我,他有着多重身份。我...因为,如果不是他,我的职业和人生选择,完全可能是另一番模样。殷健灵《教育家》...",2013,维普,http://xueshu.baidu.com/s?wd=paperuri%3A%283c0c403df700a280b6126e5d19da5ab8%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%81%A9%E5%B8%88%E6%9C%B1%E6%95%88%E6%96%87&sc_us=9244931500013972631&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
《讲台上下的启蒙》,"正朱煜著华东师范大学出版社我的职业最忌心浮气躁。虚火旺盛的时候,要吃一点...蓝田《江西教育》朱煜. 讲台上下的启蒙[M].上海:华东师范大学出版社,2011...",2012,知网,http://xueshu.baidu.com/s?wd=paperuri%3A%28dcf7d83af1dfd4573b24498bfebc1ef2%29&filter=sc_long_sign&sc_ks_para=q%3D%E3%80%8A%E8%AE%B2%E5%8F%B0%E4%B8%8A%E4%B8%8B%E7%9A%84%E5%90%AF%E8%92%99%E3%80%8B&sc_us=13111910412495768413&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
刍议小学教师职业道德,"小 学阶段在人的一生中是启蒙智力与能力、培养优良品德和良好生活习惯的最佳学段。小学教师的品德修养尤为重要,小学教师应“从小”事做起,牢记学校无大事, 事事有...",2006,知网/维普,http://xueshu.baidu.com/s?wd=paperuri%3A%28c0d566b6d59b235444093bf4e997df24%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%88%8D%E8%AE%AE%E5%B0%8F%E5%AD%A6%E6%95%99%E5%B8%88%E8%81%8C%E4%B8%9A%E9%81%93%E5%BE%B7&sc_us=11973859976244012610&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
幼儿文明礼仪培养策略,"教师每天接触孩子的时间较长,又是孩子们的启蒙教师,...因此,为了培养幼儿的良好习惯,教师就必须提高职业素养...《甘肃教育》王忠梅...",2017,维普,http://xueshu.baidu.com/s?wd=paperuri%3A%281bc214988196e1a39b1275dd2c1eaa5d%29&filter=sc_long_sign&sc_ks_para=q%3D%E5%B9%BC%E5%84%BF%E6%96%87%E6%98%8E%E7%A4%BC%E4%BB%AA%E5%9F%B9%E5%85%BB%E7%AD%96%E7%95%A5&sc_us=17782404893589496936&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
中小学教育工作中避免职业倦怠的分析,"中小学教育职业倦怠教师摘要:职业倦怠对教师的负面影响过大,不仅包括工作质量,还...正确的思想价值观念,不断开拓自己的工作领域,同时也给处于思想启蒙期的学生树...",2017,维普,http://xueshu.baidu.com/s?wd=paperuri%3A%2829bfe912269e433d1ec94941cbd2b0ca%29&filter=sc_long_sign&sc_ks_para=q%3D%E4%B8%AD%E5%B0%8F%E5%AD%A6%E6%95%99%E8%82%B2%E5%B7%A5%E4%BD%9C%E4%B8%AD%E9%81%BF%E5%85%8D%E8%81%8C%E4%B8%9A%E5%80%A6%E6%80%A0%E7%9A%84%E5%88%86%E6%9E%90&sc_us=326645768197515970&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
中国国民启蒙的前景与困境,"中国国民启蒙的前景与困境 犬儒主义人文精神公共知识分子公民教育思想解放教育内容李劼民主政体性的自由专门职业摘要: 徐贲,曾就读于复旦大学,现任美国加州圣玛利...",2016,维普/知网/爱学术(全网免费下载),http://xueshu.baidu.com/s?wd=paperuri%3A%28bd7b56c1eec1fd3192c50bec879bb2df%29&filter=sc_long_sign&sc_ks_para=q%3D%E4%B8%AD%E5%9B%BD%E5%9B%BD%E6%B0%91%E5%90%AF%E8%92%99%E7%9A%84%E5%89%8D%E6%99%AF%E4%B8%8E%E5%9B%B0%E5%A2%83&sc_us=6203995351559999628&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
高校英语翻译教学中的启蒙意识渗透研究,"文章从翻译启蒙意识内容入手,从当前高校英语教学特点入手,对启蒙意识在高校英语...董迪雯湖南环境生物职业技术学院《教育现代化》...",2016,知网,http://xueshu.baidu.com/s?wd=paperuri%3A%280853fe4efe825d55e78c32419142c715%29&filter=sc_long_sign&sc_ks_para=q%3D%E9%AB%98%E6%A0%A1%E8%8B%B1%E8%AF%AD%E7%BF%BB%E8%AF%91%E6%95%99%E5%AD%A6%E4%B8%AD%E7%9A%84%E5%90%AF%E8%92%99%E6%84%8F%E8%AF%86%E6%B8%97%E9%80%8F%E7%A0%94%E7%A9%B6&sc_us=17274090998384383293&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
提高幼师学生数学素质的思考,"中职幼师学生数学素质启蒙摘要: 分析中职幼师学生数学素质的现状及其原因,提出提高幼师学生数学素质的途径和方法。石新莲南宁市第四职业技术学校《广西教育》...",2016,知网/维普/万方/豆丁网(账号登陆免费)/爱学术(全网免费下载)jinyueya.com,http://xueshu.baidu.com/s?wd=paperuri%3A%288b4d6afa4f5855271cbe11aaccc0b3e6%29&filter=sc_long_sign&sc_ks_para=q%3D%E6%8F%90%E9%AB%98%E5%B9%BC%E5%B8%88%E5%AD%A6%E7%94%9F%E6%95%B0%E5%AD%A6%E7%B4%A0%E8%B4%A8%E7%9A%84%E6%80%9D%E8%80%83&sc_us=5870368732546758756&tn=SE_baiduxueshu_c1gjeupa&ie=utf-8
